student_id,amount,payment_date,method
ST04049,3000,2025-03-07,Bank Transfer
ST04050,3000,2025-02-25,Bank Transfer
ST04051,3500,2025-01-25,Cash
ST04052,3500,2025-05-30,Bank Transfer
ST04053,3500,2025-06-09,Mobile
ST04054,3500,2025-05-29,Bank Transfer
ST04055,3000,2025-06-25,Bank Transfer
ST04056,3000,2025-04-10,Bank Transfer
ST04057,4000,2025-06-09,Bank Transfer
ST04058,3500,2025-03-03,Bank Transfer
ST04059,4000,2025-05-26,Cash
ST04060,4000,2025-02-10,Cash
ST04061,3500,2025-02-10,Cash
ST04062,4000,2025-06-06,Cash
ST04063,3500,2025-01-30,Cash
ST04064,3500,2025-02-07,Mobile
ST04065,4000,2025-02-20,Bank Transfer
ST04066,3000,2025-02-06,Mobile
ST04067,4000,2025-03-21,Mobile
ST04068,3000,2025-04-23,Cash
ST04069,4000,2025-07-03,Cash
ST04070,4000,2025-02-02,Bank Transfer
ST04071,4000,2025-03-28,Bank Transfer
ST04072,4000,2025-05-27,Cash
ST04073,3000,2025-04-21,Cash
ST04074,3000,2025-06-30,Cash
ST04075,4000,2025-04-13,Cash
ST04076,3500,2025-03-07,Cash
ST04077,4000,2025-07-09,Bank Transfer
ST04078,4000,2025-07-19,Bank Transfer
ST04079,3000,2025-05-22,Mobile
ST04080,3000,2025-06-30,Cash
ST04081,4000,2025-04-19,Mobile
ST04082,3000,2025-01-05,Mobile
ST04083,3000,2025-04-24,Cash
ST04084,3000,2025-06-11,Mobile
ST04085,3000,2025-07-03,Cash
ST04086,3000,2025-06-23,Cash
ST04087,3500,2025-03-14,Cash
ST04088,3500,2025-05-23,Mobile
ST04089,4000,2025-02-01,Bank Transfer
ST04090,3000,2025-01-13,Mobile
ST04091,4000,2025-07-08,Mobile
ST04092,3500,2025-07-05,Cash
ST04093,3000,2025-05-19,Bank Transfer
ST04094,3000,2025-07-14,Bank Transfer
ST04095,4000,2025-05-08,Cash
ST04096,3500,2025-05-25,Cash
ST04097,4000,2025-02-05,Mobile
ST04098,3500,2025-02-27,Cash
ST04099,4000,2025-06-02,Bank Transfer
ST04100,4000,2025-07-17,Cash
ST04101,3500,2025-07-10,Bank Transfer
ST04102,3000,2025-06-23,Mobile
ST04103,3000,2025-06-14,Mobile
ST04104,3000,2025-05-27,Mobile
ST04105,3000,2025-05-23,Cash
ST04106,3500,2025-01-31,Cash
ST04107,4000,2025-06-23,Bank Transfer
ST04108,4000,2025-01-10,Bank Transfer
ST04109,3500,2025-05-19,Cash
ST04110,4000,2025-01-29,Cash
ST04111,4000,2025-03-20,Mobile
ST04112,4000,2025-03-14,Cash
ST04113,3500,2025-04-17,Cash
ST04114,3500,2025-01-29,Mobile
ST04115,4000,2025-02-12,Cash
ST04116,4000,2025-04-20,Mobile
ST04117,4000,2025-02-20,Bank Transfer
ST04118,3500,2025-07-19,Cash
ST04119,3500,2025-02-20,Mobile
ST04120,3500,2025-04-06,Mobile
ST04121,3000,2025-06-08,Mobile
ST04122,3500,2025-01-12,Mobile
ST04123,3000,2025-05-15,Cash
ST04124,3500,2025-03-10,Mobile
ST04125,3000,2025-05-21,Bank Transfer
ST04126,3500,2025-04-26,Cash
ST04127,4000,2025-02-13,Bank Transfer
ST04128,4000,2025-05-08,Mobile
ST04129,4000,2025-02-11,Cash
ST04130,3000,2025-07-03,Mobile
ST04131,4000,2025-05-17,Bank Transfer
ST04132,3500,2025-07-12,Mobile
ST04133,4000,2025-03-28,Cash
ST04134,3500,2025-05-21,Cash
ST04135,3500,2025-07-18,Bank Transfer
ST04136,3000,2025-04-15,Bank Transfer
ST04137,4000,2025-01-11,Cash
ST04138,4000,2025-03-29,Bank Transfer
ST04139,3500,2025-02-18,Mobile
ST04140,3000,2025-07-19,Mobile
ST04141,3500,2025-05-11,Mobile
ST04142,4000,2025-02-15,Bank Transfer
ST04143,4000,2025-05-15,Mobile
ST04144,4000,2025-03-18,Mobile
ST04145,4000,2025-04-11,Mobile
ST04146,3500,2025-05-26,Cash
ST04147,3500,2025-03-21,Bank Transfer
ST04148,4000,2025-01-04,Bank Transfer
ST04149,4000,2025-06-27,Bank Transfer
ST04150,4000,2025-01-11,Mobile
ST04151,3500,2025-05-10,Bank Transfer
ST04152,3500,2025-06-28,Cash
ST04153,3000,2025-01-19,Bank Transfer
ST04154,3500,2025-03-12,Bank Transfer
ST04155,3000,2025-03-01,Cash
ST04156,3000,2025-05-23,Mobile
ST04157,3000,2025-01-28,Mobile
ST04158,3500,2025-04-11,Cash
ST04159,3500,2025-03-10,Cash
ST04160,3000,2025-03-21,Cash
ST04161,3500,2025-06-03,Mobile
ST04162,3500,2025-01-24,Mobile
ST04163,3500,2025-02-02,Mobile
ST04164,3500,2025-06-13,Mobile
ST04165,3000,2025-01-16,Bank Transfer
ST04166,3500,2025-03-04,Cash
ST04167,3500,2025-05-24,Bank Transfer
ST04168,4000,2025-05-14,Cash
ST04169,4000,2025-03-07,Mobile
ST04170,4000,2025-02-19,Bank Transfer
ST04171,3500,2025-04-01,Mobile
ST04172,4000,2025-04-13,Mobile
ST04173,4000,2025-06-24,Cash
ST04174,4000,2025-02-16,Mobile
ST04175,3500,2025-06-24,Cash
ST04176,4000,2025-02-09,Cash
ST04177,3500,2025-03-27,Mobile
ST04178,4000,2025-07-05,Bank Transfer
ST04179,3000,2025-07-01,Mobile
ST04180,3500,2025-05-30,Cash
ST04181,3000,2025-02-09,Bank Transfer
ST04182,3500,2025-05-18,Bank Transfer
ST04183,3000,2025-05-15,Bank Transfer
ST04184,4000,2025-03-24,Cash
ST04185,3000,2025-02-22,Cash
ST04186,4000,2025-01-08,Bank Transfer
ST04187,3000,2025-03-14,Cash
ST04188,3000,2025-02-15,Cash
ST04189,3000,2025-04-19,Cash
ST04190,4000,2025-06-12,Mobile
ST04191,3500,2025-06-30,Cash
ST04192,3500,2025-04-24,Mobile
ST04193,3500,2025-05-12,Cash
ST04194,4000,2025-06-11,Bank Transfer
ST04195,4000,2025-03-13,Bank Transfer
ST04196,3000,2025-05-15,Bank Transfer
ST04197,4000,2025-03-24,Mobile
ST04198,4000,2025-01-11,Bank Transfer
ST04199,3500,2025-04-13,Cash
ST04200,3500,2025-02-24,Cash
ST04201,4000,2025-04-28,Cash
ST04202,3500,2025-01-13,Mobile
ST04203,3500,2025-06-09,Mobile
ST04204,3500,2025-02-24,Bank Transfer
ST04205,3500,2025-01-29,Cash
ST04206,3000,2025-04-17,Cash
ST04207,3500,2025-02-17,Bank Transfer
ST04208,4000,2025-04-29,Mobile
ST04209,3000,2025-02-16,Bank Transfer
ST04210,3000,2025-03-22,Mobile
ST04211,3000,2025-01-13,Bank Transfer
ST04212,3000,2025-03-30,Mobile
ST04213,4000,2025-06-16,Cash
ST04214,3000,2025-05-21,Cash
ST04215,3000,2025-07-20,Mobile
ST04216,4000,2025-03-24,Bank Transfer
ST04217,3500,2025-04-21,Bank Transfer
ST04218,3500,2025-02-04,Mobile
ST04219,4000,2025-05-24,Bank Transfer
ST04220,3500,2025-06-07,Mobile
ST04221,4000,2025-07-05,Cash
ST04222,3500,2025-01-11,Bank Transfer
ST04223,3000,2025-05-28,Bank Transfer
ST04224,4000,2025-01-01,Mobile
ST04225,3000,2025-04-04,Cash
ST04226,3000,2025-03-15,Bank Transfer
ST04227,3000,2025-06-29,Mobile
ST04228,3500,2025-07-13,Bank Transfer
ST04229,3000,2025-06-29,Cash
ST04230,3500,2025-04-13,Bank Transfer
ST04231,4000,2025-01-07,Mobile
ST04232,3000,2025-05-25,Bank Transfer
ST04233,3000,2025-03-02,Cash
ST04234,3000,2025-01-22,Bank Transfer
ST04235,4000,2025-07-05,Mobile
ST04236,3500,2025-07-04,Cash
ST04237,3000,2025-06-27,Bank Transfer
ST04238,3000,2025-02-09,Mobile
ST04239,3500,2025-04-16,Bank Transfer
ST04240,3500,2025-07-20,Cash
ST04241,4000,2025-05-06,Mobile
ST04242,3000,2025-02-25,Mobile
ST04243,3000,2025-03-14,Bank Transfer
ST04244,3500,2025-01-14,Cash
ST04245,4000,2025-04-01,Mobile
ST04246,4000,2025-04-16,Bank Transfer
ST04247,3000,2025-04-14,Cash
ST04248,3500,2025-05-21,Bank Transfer
ST04249,3000,2025-02-09,Mobile
ST04250,3500,2025-03-14,Cash
ST04251,3000,2025-06-01,Cash
ST04252,4000,2025-01-07,Bank Transfer
ST04253,3500,2025-05-10,Cash
ST04254,4000,2025-02-25,Cash
ST04255,3500,2025-01-11,Cash
ST04256,4000,2025-04-07,Mobile
ST04257,3500,2025-05-25,Cash
ST04258,3000,2025-03-29,Bank Transfer
ST04259,4000,2025-06-19,Cash
ST04260,3000,2025-05-29,Bank Transfer
ST04261,3500,2025-03-31,Mobile
ST04262,3500,2025-05-19,Cash
ST04263,3000,2025-02-04,Bank Transfer
ST04264,3500,2025-02-23,Mobile
ST04265,4000,2025-03-12,Mobile
ST04266,3500,2025-05-04,Bank Transfer
ST04267,4000,2025-02-17,Bank Transfer
ST04268,3500,2025-06-13,Mobile
ST04269,3500,2025-07-08,Cash
ST04270,3000,2025-05-24,Mobile
ST04271,3500,2025-04-16,Bank Transfer
ST04272,3500,2025-03-10,Mobile
ST04273,3500,2025-06-22,Cash
ST04274,3000,2025-01-18,Mobile
ST04275,3500,2025-06-05,Mobile
ST04276,4000,2025-02-02,Bank Transfer
ST04277,3500,2025-06-06,Cash
ST04278,4000,2025-01-30,Bank Transfer
ST04279,4000,2025-03-21,Mobile
ST04280,3500,2025-01-22,Mobile
ST04281,3000,2025-03-25,Bank Transfer
ST04282,3000,2025-02-07,Mobile
ST04283,4000,2025-04-29,Cash
ST04284,3000,2025-03-13,Bank Transfer
ST04285,3000,2025-06-09,Bank Transfer
ST04286,4000,2025-04-13,Bank Transfer
ST04287,3000,2025-05-03,Cash
ST04288,3500,2025-01-01,Cash
ST04289,4000,2025-06-28,Mobile
ST04290,3000,2025-05-03,Cash
ST04291,4000,2025-03-17,Bank Transfer
ST04292,4000,2025-06-01,Mobile
ST04293,4000,2025-04-27,Bank Transfer
ST04294,3500,2025-03-07,Cash
ST04295,3000,2025-02-01,Bank Transfer
ST04296,4000,2025-04-13,Cash
ST04297,3500,2025-04-07,Cash
ST04298,4000,2025-05-15,Mobile
ST04299,3500,2025-01-27,Mobile
ST04300,3500,2025-03-23,Bank Transfer
ST04301,4000,2025-01-14,Cash
ST04302,3000,2025-05-02,Bank Transfer
ST04303,4000,2025-07-19,Cash
ST04304,3500,2025-04-13,Mobile
ST04305,3500,2025-03-21,Cash
ST04306,3500,2025-02-17,Bank Transfer
ST04307,3000,2025-01-06,Bank Transfer
ST04308,4000,2025-03-07,Bank Transfer
ST04309,4000,2025-04-22,Cash
ST04310,4000,2025-02-18,Cash
ST04311,3500,2025-07-16,Bank Transfer
ST04312,3500,2025-04-23,Bank Transfer
ST04313,4000,2025-04-20,Mobile
ST04314,4000,2025-06-06,Mobile
ST04315,4000,2025-04-06,Cash
ST04316,3500,2025-04-29,Bank Transfer
ST04317,4000,2025-05-14,Cash
ST04318,3000,2025-05-20,Cash
ST04319,3000,2025-01-03,Bank Transfer
ST04320,4000,2025-04-19,Cash
ST04321,3000,2025-06-14,Cash
ST04322,3500,2025-02-24,Cash
ST04323,3500,2025-03-16,Mobile
ST04324,3500,2025-05-30,Bank Transfer
ST04325,4000,2025-07-05,Cash
ST04326,4000,2025-03-23,Mobile
ST04327,3500,2025-03-02,Bank Transfer
ST04328,3500,2025-04-01,Mobile
ST04329,3500,2025-06-20,Bank Transfer
ST04330,4000,2025-05-17,Mobile
ST04331,4000,2025-03-07,Bank Transfer
ST04332,4000,2025-05-17,Bank Transfer
ST04333,3000,2025-06-18,Mobile
ST04334,3000,2025-03-27,Bank Transfer
ST04335,4000,2025-03-12,Cash
ST04336,3000,2025-04-08,Cash
ST04337,3500,2025-07-10,Cash
ST04338,4000,2025-06-27,Cash
ST04339,3500,2025-06-25,Bank Transfer
ST04340,3000,2025-05-14,Bank Transfer
ST04341,3000,2025-02-14,Mobile
ST04342,3000,2025-02-01,Mobile
ST04343,3000,2025-04-28,Mobile
ST04344,4000,2025-04-25,Bank Transfer
ST04345,3500,2025-04-06,Cash
ST04346,4000,2025-06-14,Bank Transfer
ST04347,3000,2025-01-06,Bank Transfer
ST04348,4000,2025-06-21,Cash
ST04349,3500,2025-06-06,Cash
ST04350,3000,2025-03-12,Cash
ST04351,3500,2025-05-04,Cash
ST04352,3500,2025-06-29,Bank Transfer
ST04353,4000,2025-02-11,Mobile
ST04354,3500,2025-05-12,Cash
ST04355,3500,2025-04-22,Cash
ST04356,4000,2025-04-20,Bank Transfer
ST04357,3500,2025-03-04,Bank Transfer
ST04358,3000,2025-02-06,Mobile
ST04359,4000,2025-03-10,Bank Transfer
ST04360,3000,2025-03-21,Cash
ST04361,4000,2025-06-26,Bank Transfer
ST04362,4000,2025-03-26,Bank Transfer
ST04363,4000,2025-01-05,Mobile
ST04364,3500,2025-02-18,Mobile
ST04365,4000,2025-02-09,Mobile
ST04366,3000,2025-05-11,Mobile
ST04367,3000,2025-03-20,Mobile
ST04368,4000,2025-02-15,Mobile
ST04369,3000,2025-07-02,Mobile
ST04370,3000,2025-02-12,Mobile
ST04371,3500,2025-06-11,Cash
ST04372,3000,2025-07-05,Cash
ST04373,3000,2025-06-02,Bank Transfer
ST04374,4000,2025-05-15,Bank Transfer
ST04375,3000,2025-04-04,Bank Transfer
ST04376,4000,2025-06-28,Cash
ST04377,3000,2025-03-15,Cash
ST04378,3000,2025-01-11,Mobile
ST04379,3000,2025-03-20,Bank Transfer
ST04380,3000,2025-06-18,Cash
ST04381,4000,2025-05-23,Mobile
ST04382,3000,2025-05-18,Mobile
ST04383,3500,2025-03-16,Cash
ST04384,3000,2025-07-03,Mobile
ST04385,3500,2025-02-10,Mobile
ST04386,3500,2025-05-27,Bank Transfer
ST04387,3500,2025-04-30,Mobile
ST04388,3500,2025-06-24,Cash
ST04389,4000,2025-07-09,Cash
ST04390,4000,2025-01-17,Bank Transfer
ST04391,3000,2025-02-28,Bank Transfer
ST04392,3500,2025-03-16,Bank Transfer
ST04393,3000,2025-03-29,Bank Transfer
ST04394,4000,2025-04-17,Mobile
ST04395,4000,2025-03-07,Mobile
ST04396,3000,2025-01-23,Mobile
ST04397,3500,2025-04-14,Cash
ST04398,3500,2025-03-22,Cash
ST04399,3500,2025-06-09,Bank Transfer
ST04400,3500,2025-04-09,Bank Transfer
ST04401,3500,2025-02-23,Mobile
ST04402,3500,2025-06-15,Bank Transfer
ST04403,4000,2025-06-13,Bank Transfer
ST04404,4000,2025-07-06,Mobile
ST04405,3000,2025-02-10,Mobile
ST04406,3500,2025-03-18,Cash
ST04407,3500,2025-05-17,Bank Transfer
ST04408,3000,2025-04-13,Bank Transfer
ST04409,3500,2025-07-08,Cash
ST04410,3500,2025-07-14,Mobile
ST04411,4000,2025-04-05,Bank Transfer
ST04412,3000,2025-01-09,Bank Transfer
ST04413,3500,2025-03-26,Mobile
ST04414,4000,2025-06-13,Cash
ST04415,4000,2025-05-03,Mobile
ST04416,3500,2025-01-02,Cash
ST04417,3000,2025-05-30,Cash
ST04418,4000,2025-05-26,Bank Transfer
ST04419,3500,2025-02-08,Mobile
ST04420,4000,2025-05-18,Mobile
ST04421,3500,2025-05-17,Bank Transfer
ST04422,3500,2025-05-12,Cash
ST04423,3500,2025-01-17,Cash
ST04424,4000,2025-02-23,Bank Transfer
ST04425,3000,2025-01-23,Mobile
ST04426,3000,2025-06-04,Cash
ST04427,3500,2025-01-11,Mobile
ST04428,4000,2025-06-25,Bank Transfer
ST04429,4000,2025-02-18,Mobile
ST04430,4000,2025-05-15,Cash
ST04431,4000,2025-01-31,Cash
ST04432,3000,2025-03-26,Cash
ST04433,3000,2025-03-29,Mobile
ST04434,3500,2025-05-25,Bank Transfer
ST04435,3500,2025-07-12,Cash
ST04436,3500,2025-07-18,Bank Transfer
ST04437,3000,2025-04-20,Bank Transfer
ST04438,3500,2025-07-18,Bank Transfer
ST04439,3500,2025-06-20,Cash
ST04440,3500,2025-01-03,Bank Transfer
ST04441,3500,2025-05-22,Bank Transfer
ST04442,4000,2025-05-20,Bank Transfer
ST04443,3500,2025-02-23,Bank Transfer
ST04444,3000,2025-04-27,Mobile
ST04445,3000,2025-01-16,Mobile
ST04446,3500,2025-04-25,Bank Transfer
ST04447,4000,2025-01-22,Mobile
ST04448,3500,2025-03-04,Mobile
ST04449,4000,2025-06-07,Mobile
ST04450,3500,2025-04-29,Mobile
ST04451,3000,2025-06-15,Mobile
ST04452,4000,2025-02-03,Mobile
ST04453,3000,2025-04-18,Mobile
ST04454,4000,2025-03-28,Bank Transfer
ST04455,3500,2025-07-10,Cash
ST04456,4000,2025-07-01,Bank Transfer
ST04457,3000,2025-01-06,Cash
ST04458,3500,2025-02-23,Bank Transfer
ST04459,3500,2025-06-01,Bank Transfer
ST04460,4000,2025-03-26,Bank Transfer
ST04461,3500,2025-04-13,Mobile
ST04462,3000,2025-01-28,Bank Transfer
ST04463,4000,2025-05-25,Mobile
ST04464,3500,2025-01-05,Cash
ST04465,3500,2025-01-26,Bank Transfer
ST04466,3000,2025-04-04,Cash
ST04467,4000,2025-07-17,Mobile
ST04468,4000,2025-02-22,Bank Transfer
ST04469,4000,2025-05-11,Bank Transfer
ST04470,3000,2025-02-25,Cash
ST04471,4000,2025-07-10,Bank Transfer
ST04472,3000,2025-02-07,Bank Transfer
ST04473,3500,2025-05-05,Mobile
ST04474,3000,2025-04-18,Bank Transfer
ST04475,3000,2025-03-06,Cash
ST04476,4000,2025-01-10,Bank Transfer
ST04477,4000,2025-04-28,Cash
ST04478,3000,2025-01-07,Cash
ST04479,3000,2025-02-18,Mobile
ST04480,4000,2025-02-23,Mobile
ST04481,4000,2025-01-08,Bank Transfer
ST04482,3500,2025-05-06,Cash
ST04483,3000,2025-03-10,Cash
ST04484,3500,2025-02-08,Cash
ST04485,4000,2025-01-20,Cash
ST04486,4000,2025-06-29,Bank Transfer
ST04487,3500,2025-06-06,Mobile
ST04488,3500,2025-06-19,Cash
ST04489,3000,2025-04-15,Mobile
ST04490,3500,2025-02-14,Mobile
ST04491,3000,2025-01-23,Mobile
ST04492,3000,2025-03-15,Bank Transfer
ST04493,3000,2025-07-12,Cash
ST04494,4000,2025-04-24,Cash
ST04495,3500,2025-01-13,Bank Transfer
ST04496,3000,2025-05-08,Cash
ST04497,3000,2025-07-08,Bank Transfer
ST04498,3000,2025-06-12,Mobile
ST04499,3500,2025-06-08,Bank Transfer
ST04500,3500,2025-06-06,Cash
ST04501,3500,2025-04-07,Cash
ST04502,3500,2025-04-07,Mobile
ST04503,4000,2025-04-25,Cash
ST04504,4000,2025-05-03,Mobile
ST04505,3500,2025-05-21,Mobile
ST04506,4000,2025-03-29,Mobile
ST04507,4000,2025-02-03,Cash
ST04508,3500,2025-03-12,Bank Transfer
ST04509,3500,2025-05-09,Cash
ST04510,3500,2025-07-15,Cash
ST04511,3500,2025-02-09,Cash
ST04512,3000,2025-01-31,Bank Transfer
ST04513,3000,2025-03-22,Bank Transfer
ST04514,4000,2025-03-06,Mobile
ST04515,3000,2025-05-16,Bank Transfer
ST04516,3500,2025-02-12,Cash
ST04517,4000,2025-01-14,Mobile
ST04518,3500,2025-03-22,Bank Transfer
ST04519,3500,2025-04-29,Bank Transfer
ST04520,3000,2025-04-22,Mobile
ST04521,4000,2025-05-28,Mobile
ST04522,3500,2025-03-15,Bank Transfer
ST04523,3000,2025-06-01,Mobile
ST04524,3000,2025-03-03,Bank Transfer
ST04525,3000,2025-01-06,Cash
ST04526,3000,2025-04-22,Cash
ST04527,4000,2025-01-31,Mobile
ST04528,4000,2025-05-01,Cash
ST04529,4000,2025-06-24,Mobile
ST04530,4000,2025-06-25,Cash
ST04531,3500,2025-04-27,Mobile
ST04532,3000,2025-04-14,Mobile
ST04533,3000,2025-02-27,Mobile
ST04534,4000,2025-03-06,Bank Transfer
ST04535,4000,2025-03-27,Bank Transfer
ST04536,4000,2025-04-16,Mobile
ST04537,3000,2025-01-03,Cash
ST04538,4000,2025-06-02,Bank Transfer
ST04539,3500,2025-05-27,Cash
ST04540,4000,2025-02-12,Bank Transfer
ST04541,4000,2025-05-17,Cash
ST04542,3000,2025-05-16,Cash
ST04543,3500,2025-06-05,Cash
ST04544,3000,2025-07-10,Bank Transfer
ST04545,3000,2025-02-25,Mobile
ST04546,3500,2025-06-12,Cash
ST04547,3000,2025-02-25,Cash
ST04548,3500,2025-01-29,Cash
ST04549,3500,2025-07-05,Mobile
ST04550,4000,2025-04-25,Bank Transfer
ST04551,4000,2025-01-09,Bank Transfer
ST04552,3000,2025-02-21,Cash
ST04553,3500,2025-01-19,Bank Transfer
ST04554,4000,2025-04-13,Mobile
ST04555,3000,2025-02-12,Mobile
ST04556,4000,2025-03-27,Mobile
ST04557,3500,2025-06-11,Bank Transfer
ST04558,3000,2025-04-19,Cash
ST04559,3500,2025-05-01,Bank Transfer
ST04560,4000,2025-02-22,Cash
ST04561,4000,2025-03-25,Cash
ST04562,3000,2025-04-19,Bank Transfer
ST04563,4000,2025-03-24,Mobile
ST04564,3500,2025-07-14,Cash
ST04565,3000,2025-04-17,Bank Transfer
ST04566,3500,2025-02-25,Mobile
ST04567,3000,2025-05-28,Mobile
ST04568,3000,2025-05-06,Mobile
ST04569,3000,2025-02-03,Mobile
ST04570,3000,2025-02-11,Mobile
ST04571,3000,2025-02-03,Mobile
ST04572,3000,2025-06-23,Bank Transfer
ST04573,3500,2025-04-19,Cash
ST04574,3000,2025-05-25,Mobile
ST04575,3000,2025-05-18,Mobile
ST04576,3500,2025-05-01,Mobile
ST04577,4000,2025-02-01,Bank Transfer
ST04578,4000,2025-05-07,Cash
ST04579,4000,2025-07-05,Bank Transfer
ST04580,3000,2025-07-05,Bank Transfer
ST04581,3000,2025-05-02,Mobile
ST04582,3000,2025-01-23,Mobile
ST04583,4000,2025-06-15,Bank Transfer
ST04584,3000,2025-02-01,Mobile
ST04585,3500,2025-07-20,Cash
ST04586,4000,2025-03-17,Cash
ST04587,3000,2025-03-14,Mobile
ST04588,3500,2025-06-15,Bank Transfer
ST04589,4000,2025-01-10,Cash
ST04590,3500,2025-07-11,Cash
ST04591,3000,2025-04-10,Cash
ST04592,3500,2025-05-23,Bank Transfer
ST04593,3500,2025-02-14,Mobile
ST04594,4000,2025-04-10,Bank Transfer
ST04595,3000,2025-06-05,Bank Transfer
ST04596,4000,2025-03-21,Mobile
ST04597,4000,2025-05-09,Mobile
ST04598,3000,2025-03-19,Mobile
ST04599,3000,2025-04-22,Bank Transfer
ST04600,3000,2025-06-19,Mobile
ST04601,3500,2025-06-14,Bank Transfer
ST04602,3500,2025-03-04,Mobile
ST04603,4000,2025-04-25,Mobile
ST04604,4000,2025-03-29,Cash
ST04605,3500,2025-04-18,Cash
ST04606,3000,2025-05-13,Cash
ST04607,4000,2025-05-25,Cash
ST04608,4000,2025-01-13,Bank Transfer
ST04609,4000,2025-03-28,Mobile
ST04610,3500,2025-06-10,Mobile
ST04611,4000,2025-06-13,Bank Transfer
ST04612,4000,2025-02-04,Cash
ST04613,3500,2025-07-09,Bank Transfer
ST04614,3500,2025-06-26,Cash
ST04615,4000,2025-05-25,Cash
ST04616,3000,2025-06-17,Cash
ST04617,3500,2025-07-01,Mobile
ST04618,3500,2025-01-29,Cash
ST04619,3000,2025-03-23,Bank Transfer
ST04620,3500,2025-05-12,Cash
ST04621,3500,2025-05-03,Bank Transfer
ST04622,3500,2025-03-17,Bank Transfer
ST04623,3000,2025-02-08,Cash
ST04624,3000,2025-03-22,Cash
ST04625,3000,2025-07-02,Cash
ST04626,4000,2025-02-05,Mobile
ST04627,3500,2025-05-08,Bank Transfer
ST04628,3000,2025-07-09,Cash
ST04629,3000,2025-05-31,Mobile
ST04630,3000,2025-01-10,Mobile
ST04631,3500,2025-01-30,Bank Transfer
ST04632,3000,2025-02-11,Cash
ST04633,3500,2025-04-15,Mobile
ST04634,3500,2025-01-26,Bank Transfer
ST04635,4000,2025-02-17,Mobile
ST04636,3000,2025-04-16,Mobile
ST04637,4000,2025-03-27,Bank Transfer
ST04638,3000,2025-07-07,Cash
ST04639,3500,2025-02-22,Bank Transfer
ST04640,4000,2025-04-04,Mobile
ST04641,3000,2025-04-06,Bank Transfer
ST04642,3500,2025-04-14,Mobile
ST04643,3500,2025-07-02,Cash
ST04644,3500,2025-04-24,Cash
ST04645,4000,2025-04-18,Bank Transfer
ST04646,3500,2025-05-08,Bank Transfer
ST04647,4000,2025-01-04,Cash
ST04648,3000,2025-06-15,Bank Transfer
ST04649,3000,2025-04-02,Mobile
ST04650,3000,2025-01-14,Bank Transfer
ST04651,3500,2025-03-02,Cash
ST04652,3000,2025-02-02,Cash
ST04653,3500,2025-03-18,Cash
ST04654,3000,2025-01-07,Mobile
ST04655,3500,2025-07-06,Cash
ST04656,3500,2025-04-02,Mobile
ST04657,3000,2025-01-21,Bank Transfer
ST04658,4000,2025-06-09,Bank Transfer
ST04659,3000,2025-06-16,Bank Transfer
ST04660,3000,2025-02-18,Mobile
ST04661,3500,2025-07-13,Mobile
ST04662,3000,2025-06-26,Cash
ST04663,3000,2025-02-11,Mobile
ST04664,3500,2025-04-22,Cash
ST04665,3000,2025-01-04,Bank Transfer
ST04666,3000,2025-04-27,Mobile
ST04667,4000,2025-01-24,Mobile
ST04668,3000,2025-03-18,Mobile
ST04669,3500,2025-06-28,Cash
ST04670,3000,2025-04-05,Mobile
ST04671,4000,2025-06-08,Mobile
ST04672,3500,2025-06-13,Cash
ST04673,4000,2025-07-19,Bank Transfer
ST04674,4000,2025-05-05,Mobile
ST04675,4000,2025-01-11,Bank Transfer
ST04676,3000,2025-06-16,Mobile
ST04677,3500,2025-06-01,Cash
ST04678,3500,2025-02-06,Cash
ST04679,3000,2025-06-24,Cash
ST04680,3500,2025-03-01,Mobile
ST04681,3000,2025-06-02,Mobile
ST04682,3000,2025-05-26,Mobile
ST04683,3000,2025-04-02,Mobile
ST04684,4000,2025-02-23,Mobile
ST04685,3500,2025-07-13,Mobile
ST04686,4000,2025-03-31,Cash
ST04687,3000,2025-06-10,Mobile
ST04688,4000,2025-04-11,Mobile
ST04689,4000,2025-07-20,Mobile
ST04690,4000,2025-05-03,Mobile
ST04691,3000,2025-06-05,Cash
ST04692,3000,2025-06-28,Mobile
ST04693,3500,2025-04-17,Bank Transfer
ST04694,4000,2025-06-16,Bank Transfer
ST04695,3500,2025-04-10,Cash
ST04696,4000,2025-02-25,Bank Transfer
ST04697,3500,2025-01-22,Mobile
ST04698,4000,2025-07-16,Cash
ST04699,3000,2025-03-24,Mobile
ST04700,3500,2025-02-21,Mobile
ST04701,3500,2025-05-05,Bank Transfer
ST04702,3000,2025-06-09,Cash
ST04703,4000,2025-05-09,Mobile
ST04704,3500,2025-05-28,Cash
ST04705,3000,2025-04-10,Mobile
ST04706,3500,2025-04-15,Bank Transfer
ST04707,3000,2025-05-09,Mobile
ST04708,3000,2025-01-30,Bank Transfer
ST04709,3500,2025-05-12,Cash
ST04710,3500,2025-03-14,Mobile
ST04711,4000,2025-05-28,Mobile
ST04712,3000,2025-02-04,Cash
ST04713,3000,2025-02-20,Mobile
ST04714,3000,2025-02-03,Mobile
ST04715,4000,2025-05-06,Bank Transfer
ST04716,3000,2025-06-10,Mobile
ST04717,4000,2025-04-30,Cash
ST04718,3000,2025-04-23,Bank Transfer
ST04719,3500,2025-03-20,Mobile
ST04720,4000,2025-04-29,Cash
ST04721,3000,2025-06-12,Mobile
ST04722,3000,2025-04-25,Cash
ST04723,3000,2025-01-14,Bank Transfer
ST04724,3500,2025-05-26,Cash
ST04725,3500,2025-04-04,Bank Transfer
