student_id,date,status
ST02590,2025-12-01,Absent
ST03165,2025-10-22,Absent
ST04214,2025-10-14,Late
ST03785,2025-11-07,Absent
ST03690,2025-09-25,Present
ST01821,2025-12-01,Absent
ST04719,2025-11-09,Present
ST00997,2025-12-08,Present
ST00315,2025-11-07,Absent
ST03969,2025-10-06,Late
ST00463,2025-11-12,Late
ST01926,2025-09-03,Absent
ST02638,2025-09-19,Present
ST01353,2025-10-22,Absent
ST01590,2025-12-27,Present
ST01533,2025-11-02,Absent
ST00900,2025-09-16,Late
ST00957,2025-09-01,Present
ST01813,2025-12-11,Late
ST02234,2025-10-02,Absent
ST04741,2025-12-07,Late
ST00734,2025-12-19,Absent
ST04777,2025-10-26,Absent
ST00002,2025-11-13,Late
ST01311,2025-11-07,Late
ST00789,2025-12-27,Absent
ST04543,2025-10-10,Present
ST01383,2025-12-09,Late
ST01153,2025-09-20,Absent
ST02310,2025-11-18,Present
ST01429,2025-10-15,Late
ST01969,2025-09-02,Present
ST04822,2025-09-11,Absent
ST00434,2025-12-30,Late
ST01566,2025-12-05,Late
ST01678,2025-12-09,Present
ST01560,2025-12-09,Absent
ST02232,2025-09-08,Present
ST00987,2025-10-02,Present
ST04586,2025-10-06,Absent
ST02280,2025-10-04,Absent
ST01223,2025-11-24,Late
ST02864,2025-10-23,Present
ST02197,2025-11-10,Late
ST03036,2025-09-24,Present
ST04231,2025-12-10,Absent
ST02938,2025-09-09,Absent
ST02589,2025-09-12,Absent
ST02615,2025-11-24,Absent
ST04408,2025-10-06,Absent
ST01461,2025-09-13,Absent
ST03039,2025-12-20,Present
ST00434,2025-11-07,Absent
ST04461,2025-09-02,Present
ST02674,2025-11-14,Absent
ST00431,2025-10-22,Late
ST00731,2025-11-27,Present
ST01347,2025-10-10,Late
ST03537,2025-11-16,Present
ST00939,2025-11-06,Present
ST04186,2025-10-24,Absent
ST04926,2025-12-01,Absent
ST01049,2025-11-23,Absent
ST02508,2025-11-30,Late
ST00344,2025-10-26,Late
ST02095,2025-10-04,Present
ST03621,2025-12-08,Absent
ST02414,2025-09-18,Absent
ST00363,2025-10-18,Absent
ST04709,2025-12-15,Present
ST03861,2025-10-17,Present
ST01027,2025-10-07,Absent
ST01540,2025-09-14,Absent
ST00690,2025-10-04,Present
ST04381,2025-10-18,Absent
ST03648,2025-09-02,Present
ST01723,2025-10-16,Absent
ST02638,2025-10-23,Late
ST00106,2025-12-18,Absent
ST03974,2025-09-23,Late
ST03374,2025-11-12,Late
ST00302,2025-11-20,Absent
ST04382,2025-09-11,Present
ST00447,2025-12-20,Late
ST00400,2025-12-22,Late
ST01051,2025-11-24,Late
ST01989,2025-11-23,Present
ST01529,2025-09-24,Present
ST02679,2025-10-11,Present
ST03770,2025-12-17,Present
ST02333,2025-09-30,Absent
ST00800,2025-11-22,Present
ST01729,2025-12-27,Present
ST01131,2025-12-24,Absent
ST01784,2025-09-29,Late
ST02916,2025-09-05,Late
ST02375,2025-11-20,Late
ST04689,2025-09-15,Present
ST00241,2025-10-05,Present
ST02650,2025-11-12,Late
ST02706,2025-11-06,Present
ST01329,2025-11-20,Present
ST04539,2025-10-22,Late
ST01282,2025-12-19,Present
ST04431,2025-11-12,Late
ST01043,2025-10-31,Present
ST03890,2025-10-02,Absent
ST03985,2025-09-25,Late
ST00613,2025-10-23,Late
ST02388,2025-11-19,Present
ST03137,2025-11-27,Present
ST01741,2025-09-09,Absent
ST03196,2025-11-30,Late
ST04034,2025-10-20,Absent
ST03178,2025-10-15,Late
ST04544,2025-10-10,Late
ST01567,2025-11-13,Present
ST00854,2025-12-23,Late
ST02069,2025-12-30,Present
ST02022,2025-10-22,Present
ST04332,2025-12-13,Absent
ST00032,2025-09-11,Absent
ST03690,2025-09-18,Present
ST02569,2025-12-05,Present
ST04761,2025-10-04,Absent
ST04217,2025-10-20,Absent
ST02894,2025-10-23,Absent
ST02622,2025-11-03,Absent
ST01374,2025-12-17,Present
ST00194,2025-11-21,Present
ST04743,2025-09-17,Late
ST03817,2025-11-05,Absent
ST04702,2025-09-12,Late
ST04246,2025-12-18,Present
ST03516,2025-09-19,Present
ST03016,2025-12-05,Late
ST03838,2025-12-20,Late
ST03890,2025-09-11,Late
ST04366,2025-10-15,Late
ST04207,2025-12-22,Absent
ST00457,2025-12-01,Absent
ST03687,2025-09-19,Present
ST04850,2025-09-29,Late
ST01882,2025-10-18,Late
ST00961,2025-09-05,Absent
ST01489,2025-10-07,Absent
ST00174,2025-10-26,Late
ST00614,2025-12-22,Present
ST04493,2025-11-05,Present
ST01252,2025-11-28,Late
ST00967,2025-12-25,Late
ST00450,2025-11-22,Present
ST00800,2025-09-08,Late
ST03993,2025-11-01,Absent
ST04024,2025-10-15,Present
ST04961,2025-10-24,Present
ST03660,2025-10-30,Absent
ST00660,2025-09-03,Late
ST04797,2025-12-06,Present
ST00638,2025-09-12,Absent
ST02097,2025-10-25,Late
ST02552,2025-12-24,Late
ST01554,2025-11-24,Absent
ST01024,2025-12-06,Late
ST00059,2025-09-02,Present
ST02269,2025-12-12,Absent
ST00142,2025-11-15,Absent
ST04268,2025-09-04,Present
ST01413,2025-11-10,Present
ST00554,2025-11-07,Late
ST03695,2025-12-06,Late
ST04284,2025-09-27,Present
ST03535,2025-11-21,Absent
ST01690,2025-12-09,Absent
ST01569,2025-09-15,Present
ST01473,2025-09-29,Absent
ST00588,2025-10-17,Absent
ST04035,2025-10-03,Late
ST00402,2025-10-22,Absent
ST01712,2025-11-04,Absent
ST02932,2025-12-24,Absent
ST04722,2025-09-11,Absent
ST03899,2025-11-29,Present
ST01867,2025-11-02,Late
ST01049,2025-12-20,Present
ST02483,2025-12-24,Absent
ST00596,2025-09-03,Absent
ST03156,2025-12-11,Late
ST01514,2025-11-30,Absent
ST01634,2025-11-09,Absent
ST03786,2025-10-27,Late
ST04656,2025-11-02,Absent
ST04418,2025-11-19,Late
ST00934,2025-10-18,Present
ST00176,2025-12-23,Absent
ST02569,2025-10-23,Absent
ST01328,2025-12-06,Late
ST04298,2025-10-10,Present
ST00164,2025-09-16,Present
ST03281,2025-09-07,Absent
ST01164,2025-10-29,Absent
ST03624,2025-12-11,Absent
ST02945,2025-11-06,Absent
ST04579,2025-10-08,Absent
ST02662,2025-11-16,Absent
ST02023,2025-09-30,Present
ST04336,2025-10-24,Late
ST01329,2025-09-24,Absent
ST01778,2025-11-11,Late
ST04831,2025-12-10,Absent
ST04667,2025-12-27,Present
ST02861,2025-12-21,Absent
ST03128,2025-11-27,Present
ST04176,2025-11-04,Present
ST02618,2025-10-10,Present
ST02284,2025-09-29,Late
ST01146,2025-09-21,Absent
ST01764,2025-11-08,Present
ST03974,2025-12-10,Present
ST04325,2025-09-12,Present
ST02122,2025-11-23,Present
ST03897,2025-11-10,Late
ST03975,2025-11-16,Late
ST01770,2025-09-26,Present
ST01841,2025-10-05,Late
ST04547,2025-09-29,Present
ST02138,2025-11-07,Late
ST00517,2025-11-10,Absent
ST03551,2025-09-30,Absent
ST02907,2025-12-18,Present
ST04790,2025-09-10,Absent
ST03977,2025-09-06,Absent
ST01677,2025-09-01,Late
ST04579,2025-09-27,Present
ST03865,2025-11-26,Present
ST03404,2025-10-08,Absent
ST00776,2025-10-26,Absent
ST02626,2025-10-21,Absent
ST01306,2025-11-06,Absent
ST00521,2025-12-01,Late
ST04654,2025-09-10,Late
ST00099,2025-09-29,Present
ST03968,2025-12-10,Late
ST00588,2025-11-21,Late
ST03975,2025-11-18,Present
ST02830,2025-10-16,Present
ST02688,2025-11-30,Absent
ST04529,2025-10-03,Absent
ST01892,2025-09-26,Present
ST00057,2025-09-22,Late
ST02632,2025-09-06,Late
ST03400,2025-10-14,Late
ST03907,2025-11-09,Late
ST00728,2025-09-22,Late
ST04138,2025-10-16,Late
ST00681,2025-09-24,Late
ST01316,2025-10-17,Present
ST03936,2025-12-18,Absent
ST01824,2025-12-03,Late
ST01695,2025-10-05,Present
ST03979,2025-10-10,Late
ST04439,2025-11-24,Absent
ST00234,2025-10-20,Late
ST00221,2025-09-26,Late
ST00562,2025-11-21,Late
ST00853,2025-11-15,Late
ST03877,2025-11-13,Present
ST02278,2025-12-18,Present
ST02628,2025-12-25,Late
ST00060,2025-11-24,Late
ST01170,2025-11-06,Late
ST04866,2025-11-08,Late
ST00470,2025-12-14,Absent
ST00289,2025-10-12,Absent
ST00398,2025-09-27,Late
ST04958,2025-09-11,Present
ST04529,2025-12-24,Late
ST03622,2025-11-17,Absent
ST01237,2025-11-10,Present
ST01000,2025-09-23,Late
ST04609,2025-11-16,Present
ST02052,2025-09-11,Present
ST00035,2025-09-13,Late
ST04315,2025-09-26,Absent
ST03054,2025-10-09,Absent
ST00049,2025-11-18,Present
ST03288,2025-11-14,Late
ST02320,2025-11-15,Absent
ST00267,2025-10-26,Absent
ST04841,2025-10-20,Late
ST03300,2025-12-16,Late
ST00696,2025-11-06,Late
ST00236,2025-09-17,Late
ST03221,2025-11-29,Absent
ST03614,2025-10-21,Present
ST01854,2025-11-22,Absent
ST02954,2025-12-24,Present
ST04751,2025-11-30,Present
ST04676,2025-09-19,Absent
ST03730,2025-10-30,Late
ST04758,2025-10-20,Present
ST00591,2025-09-17,Present
ST03097,2025-09-30,Late
ST00179,2025-09-08,Absent
ST01674,2025-12-24,Present
ST04224,2025-09-10,Absent
ST00211,2025-12-28,Late
ST04459,2025-11-17,Present
ST02059,2025-12-13,Late
ST03280,2025-09-16,Present
ST01069,2025-09-17,Present
ST00214,2025-10-22,Absent
ST04545,2025-10-14,Absent
ST00882,2025-12-15,Late
ST00949,2025-10-14,Present
ST02142,2025-11-01,Late
ST04885,2025-11-03,Late
ST03635,2025-11-05,Present
ST02093,2025-09-04,Late
ST01853,2025-11-15,Late
ST03495,2025-10-01,Late
ST02471,2025-10-04,Late
ST03268,2025-12-18,Present
ST00925,2025-10-09,Late
ST00624,2025-12-12,Absent
ST04100,2025-10-25,Absent
ST01436,2025-11-12,Late
ST02805,2025-09-17,Absent
ST01341,2025-09-10,Present
ST01053,2025-09-14,Late
ST00251,2025-11-21,Present
ST00105,2025-10-02,Late
ST02476,2025-10-16,Absent
ST02663,2025-09-28,Present
ST01935,2025-09-09,Late
ST04523,2025-12-16,Present
ST00731,2025-10-01,Present
ST00809,2025-11-28,Absent
ST00160,2025-10-16,Late
ST01303,2025-12-18,Present
ST04537,2025-09-12,Absent
ST02316,2025-11-25,Present
ST02660,2025-09-05,Absent
ST01637,2025-11-29,Absent
ST02331,2025-09-30,Late
ST03197,2025-09-04,Late
ST04969,2025-09-04,Late
ST04579,2025-11-18,Present
ST02865,2025-10-16,Absent
ST04647,2025-12-02,Present
ST03338,2025-09-10,Absent
ST04711,2025-10-29,Late
ST01812,2025-09-12,Absent
ST00583,2025-11-02,Late
ST03648,2025-09-23,Late
ST01964,2025-12-03,Present
ST03244,2025-11-16,Absent
ST04996,2025-10-26,Late
ST00647,2025-11-08,Late
ST01826,2025-10-22,Late
ST00372,2025-11-20,Absent
ST01801,2025-12-04,Present
ST01516,2025-10-17,Present
ST01784,2025-12-26,Present
ST00044,2025-12-12,Late
ST01141,2025-09-22,Present
ST02061,2025-12-07,Late
ST03679,2025-09-19,Late
ST00365,2025-12-13,Present
ST04570,2025-11-15,Present
ST03939,2025-09-05,Absent
ST04562,2025-10-26,Absent
ST01909,2025-10-07,Present
ST01882,2025-12-21,Late
ST04548,2025-12-23,Present
ST01234,2025-11-12,Absent
ST02493,2025-10-02,Present
ST03055,2025-09-29,Present
ST03783,2025-11-11,Absent
ST04194,2025-09-12,Present
ST01823,2025-11-06,Present
ST02274,2025-10-20,Late
ST02717,2025-12-18,Absent
ST03211,2025-11-01,Late
ST01029,2025-10-07,Absent
ST02753,2025-11-01,Absent
ST04998,2025-12-03,Absent
ST02935,2025-12-06,Late
ST01585,2025-10-13,Late
ST04170,2025-11-19,Late
ST03469,2025-11-06,Absent
ST00747,2025-12-17,Absent
ST00625,2025-11-06,Late
ST01080,2025-11-24,Present
ST04194,2025-11-12,Absent
ST01436,2025-09-07,Absent
ST00206,2025-10-03,Absent
ST02099,2025-10-21,Absent
ST00171,2025-11-11,Absent
ST03380,2025-10-14,Late
ST00060,2025-11-02,Late
ST04665,2025-10-22,Absent
ST02161,2025-09-25,Absent
ST04272,2025-11-09,Absent
ST02297,2025-10-16,Late
ST02673,2025-11-04,Present
ST03359,2025-09-01,Present
ST00416,2025-12-11,Absent
ST00553,2025-11-06,Present
ST02496,2025-09-16,Absent
ST01987,2025-10-26,Late
ST02872,2025-11-28,Present
ST02714,2025-12-15,Late
ST01421,2025-11-24,Late
ST01255,2025-09-13,Absent
ST02526,2025-11-04,Present
ST01070,2025-10-28,Absent
ST01832,2025-09-24,Late
ST00784,2025-12-20,Present
ST02806,2025-09-08,Absent
ST02253,2025-12-25,Absent
ST00967,2025-10-10,Present
ST02041,2025-12-28,Late
ST01499,2025-10-07,Absent
ST02627,2025-09-27,Present
ST03746,2025-11-09,Late
ST03647,2025-12-22,Absent
ST01043,2025-12-13,Present
ST03117,2025-11-18,Late
ST01788,2025-12-01,Late
ST00018,2025-11-05,Late
ST02426,2025-12-03,Late
ST03617,2025-09-25,Late
ST04782,2025-12-17,Late
ST00728,2025-11-21,Late
ST04059,2025-10-26,Absent
ST02410,2025-10-17,Absent
ST04928,2025-11-02,Late
ST03200,2025-09-23,Present
ST02591,2025-12-22,Present
ST02276,2025-11-05,Absent
ST04632,2025-12-27,Absent
ST03772,2025-09-14,Present
ST00841,2025-11-17,Late
ST02813,2025-11-28,Late
ST01000,2025-11-12,Absent
ST00637,2025-10-24,Late
ST04380,2025-10-30,Absent
ST02480,2025-12-15,Late
ST00438,2025-09-19,Present
ST00368,2025-12-23,Late
ST01205,2025-12-24,Present
ST01983,2025-10-29,Present
ST03702,2025-10-22,Present
ST03107,2025-10-18,Present
ST03071,2025-10-24,Absent
ST04234,2025-09-01,Absent
ST00111,2025-09-26,Late
ST02584,2025-12-24,Absent
ST00217,2025-12-30,Present
ST00224,2025-09-13,Present
ST04509,2025-11-20,Late
ST00021,2025-10-24,Present
ST01373,2025-10-24,Present
ST04443,2025-11-13,Absent
ST04534,2025-10-29,Late
ST02420,2025-12-23,Late
ST00346,2025-10-22,Late
ST03988,2025-09-11,Present
ST00010,2025-12-25,Absent
ST04329,2025-10-10,Late
ST01130,2025-12-28,Absent
ST01212,2025-11-12,Absent
ST00263,2025-12-26,Present
ST00285,2025-12-30,Present
ST04466,2025-11-22,Late
ST02299,2025-11-05,Late
ST03573,2025-10-15,Absent
ST03974,2025-10-31,Present
ST04080,2025-12-02,Present
ST01185,2025-10-11,Absent
ST00493,2025-12-30,Present
ST00342,2025-10-25,Present
ST03346,2025-10-01,Absent
ST03216,2025-12-03,Late
ST04149,2025-11-09,Absent
ST03573,2025-10-05,Late
ST04454,2025-11-21,Late
ST02048,2025-09-30,Present
ST01465,2025-09-30,Late
ST03883,2025-09-17,Absent
ST04382,2025-12-02,Present
ST04568,2025-11-02,Late
ST03926,2025-09-18,Late
ST01976,2025-09-21,Late
ST02800,2025-12-18,Late
ST04127,2025-09-23,Absent
ST04381,2025-09-16,Present
ST03825,2025-11-30,Late
ST01607,2025-12-14,Present
ST03198,2025-09-06,Present
ST00149,2025-11-14,Absent
ST01475,2025-10-03,Present
ST02186,2025-09-22,Present
ST03834,2025-12-01,Late
ST01983,2025-11-04,Absent
ST00550,2025-12-16,Late
ST03565,2025-09-11,Absent
ST00638,2025-09-19,Present
ST02208,2025-09-23,Absent
ST02058,2025-11-13,Present
ST03778,2025-09-11,Late
ST01102,2025-09-19,Absent
ST01636,2025-10-11,Late
ST01144,2025-09-06,Present
ST00298,2025-12-14,Late
ST01687,2025-09-17,Present
ST04807,2025-09-25,Absent
ST03666,2025-12-15,Late
ST01539,2025-11-05,Late
ST04152,2025-09-25,Late
ST04895,2025-11-23,Late
ST04232,2025-12-08,Present
ST00563,2025-09-26,Absent
ST03852,2025-09-24,Absent
ST01408,2025-10-17,Absent
ST02791,2025-10-23,Absent
ST02432,2025-11-01,Absent
ST01522,2025-09-06,Present
ST03778,2025-12-25,Absent
ST02643,2025-12-24,Present
ST04025,2025-12-30,Late
ST03514,2025-09-22,Absent
ST00562,2025-11-23,Present
ST04823,2025-12-06,Late
ST04363,2025-10-28,Late
ST01454,2025-12-21,Absent
ST00031,2025-12-12,Absent
ST03190,2025-11-24,Late
ST01285,2025-12-27,Late
ST04130,2025-12-05,Present
ST02637,2025-11-05,Present
ST04108,2025-11-01,Present
ST03886,2025-12-19,Absent
ST04430,2025-09-20,Late
ST03331,2025-10-07,Present
ST03705,2025-11-09,Present
ST00645,2025-10-09,Late
ST04426,2025-10-28,Present
ST00968,2025-12-03,Absent
ST04405,2025-11-28,Absent
ST04031,2025-11-22,Present
ST00882,2025-10-23,Present
ST03293,2025-10-23,Absent
ST02850,2025-10-27,Late
ST01996,2025-10-05,Absent
ST00660,2025-10-18,Absent
ST00467,2025-09-21,Late
ST02815,2025-09-08,Late
ST00832,2025-10-07,Present
ST02502,2025-09-23,Absent
ST03845,2025-11-28,Late
ST03215,2025-12-19,Present
ST04726,2025-10-08,Late
ST01665,2025-09-04,Late
ST01475,2025-10-14,Late
ST02865,2025-11-03,Absent
ST04000,2025-12-26,Present
ST03821,2025-11-25,Absent
ST00124,2025-09-03,Late
ST01687,2025-12-22,Absent
ST02644,2025-12-18,Late
ST03744,2025-09-22,Late
ST02038,2025-12-28,Late
ST04290,2025-12-11,Late
ST03599,2025-10-19,Late
ST02627,2025-10-15,Late
ST04235,2025-10-06,Late
ST03527,2025-09-27,Present
ST03304,2025-11-29,Absent
ST04477,2025-10-16,Absent
ST03139,2025-11-05,Present
ST03666,2025-10-12,Late
ST01971,2025-09-06,Late
ST04055,2025-11-03,Absent
ST01032,2025-09-02,Absent
ST02397,2025-12-04,Absent
ST00120,2025-09-23,Absent
ST00784,2025-10-24,Present
ST01406,2025-12-24,Present
ST00097,2025-10-20,Present
ST00049,2025-12-06,Present
ST00334,2025-12-03,Present
ST00013,2025-10-10,Absent
ST04834,2025-09-18,Absent
ST03561,2025-10-26,Present
ST04533,2025-09-16,Absent
ST04945,2025-09-02,Late
ST01949,2025-10-04,Late
ST00087,2025-11-08,Late
ST02686,2025-09-09,Late
ST01790,2025-12-28,Late
ST00800,2025-09-30,Absent
ST04271,2025-10-29,Late
ST03024,2025-12-30,Absent
ST00966,2025-10-18,Present
ST02878,2025-11-07,Late
ST04463,2025-12-26,Late
ST02863,2025-09-04,Present
ST03664,2025-11-16,Late
ST00678,2025-12-21,Present
ST04782,2025-09-26,Late
ST02323,2025-10-02,Present
ST04307,2025-12-16,Late
ST01408,2025-12-30,Late
ST00121,2025-12-11,Present
ST03218,2025-09-07,Present
ST00659,2025-10-28,Late
ST02636,2025-10-22,Late
ST02410,2025-10-16,Absent
ST00997,2025-09-14,Absent
ST02421,2025-10-01,Late
ST01647,2025-11-22,Late
ST01989,2025-12-03,Late
ST02228,2025-12-15,Absent
ST03043,2025-10-23,Absent
ST00883,2025-10-08,Late
ST03312,2025-09-02,Late
ST01023,2025-09-06,Late
ST03138,2025-10-15,Present
ST00683,2025-11-10,Present
ST04608,2025-10-22,Present
ST03493,2025-10-17,Absent
ST04531,2025-11-06,Absent
ST00739,2025-11-12,Late
ST04512,2025-09-30,Present
ST04693,2025-11-24,Late
ST04519,2025-11-17,Late
ST02265,2025-09-23,Absent
ST00769,2025-10-18,Late
ST01356,2025-12-01,Late
ST04848,2025-10-27,Late
ST00660,2025-12-23,Absent
ST02077,2025-12-30,Present
ST01318,2025-09-03,Late
ST00786,2025-09-04,Late
ST02317,2025-11-28,Late
ST00134,2025-11-20,Late
ST00376,2025-09-05,Present
ST00941,2025-10-03,Absent
ST04483,2025-09-10,Late
ST03432,2025-10-12,Late
ST02396,2025-09-10,Absent
ST02589,2025-11-13,Present
ST00144,2025-11-08,Absent
ST00595,2025-10-28,Present
ST02138,2025-09-04,Absent
ST04944,2025-09-22,Absent
ST01590,2025-10-11,Absent
ST03387,2025-10-19,Late
ST00207,2025-11-23,Late
ST03136,2025-09-01,Absent
ST02411,2025-10-10,Late
ST00201,2025-12-26,Late
ST01850,2025-12-20,Absent
ST01760,2025-09-21,Absent
ST01014,2025-12-16,Absent
ST01637,2025-12-03,Late
ST01822,2025-10-21,Absent
ST02600,2025-11-24,Present
ST03267,2025-11-16,Present
ST02603,2025-12-16,Present
ST04854,2025-11-18,Present
ST02028,2025-10-01,Late
ST00310,2025-11-22,Absent
ST00862,2025-09-15,Absent
ST02829,2025-11-06,Late
ST02688,2025-12-28,Present
ST02137,2025-09-15,Late
ST04896,2025-12-09,Late
ST04999,2025-09-06,Present
ST03560,2025-11-04,Late
ST04578,2025-11-08,Absent
ST00797,2025-12-12,Late
ST03855,2025-12-18,Present
ST00418,2025-12-18,Absent
ST02504,2025-10-29,Absent
ST00984,2025-09-04,Absent
ST03824,2025-09-16,Absent
ST01951,2025-10-15,Late
ST04030,2025-11-24,Absent
ST04938,2025-12-23,Late
ST01782,2025-10-25,Absent
ST03016,2025-12-24,Present
ST03767,2025-11-25,Late
ST03494,2025-12-25,Absent
ST02644,2025-10-29,Absent
ST04451,2025-09-09,Present
ST00565,2025-12-15,Absent
ST03400,2025-12-15,Absent
ST02787,2025-10-12,Absent
ST02092,2025-10-27,Absent
ST03585,2025-12-12,Late
ST03107,2025-12-03,Late
ST01788,2025-12-30,Late
ST00624,2025-09-21,Late
ST03661,2025-11-06,Late
ST01070,2025-11-20,Late
ST04615,2025-09-14,Absent
ST04039,2025-12-27,Present
ST04679,2025-10-03,Present
ST02323,2025-12-24,Absent
ST00296,2025-11-05,Late
ST00247,2025-11-10,Absent
ST01113,2025-10-11,Late
ST02307,2025-11-07,Late
ST00595,2025-12-02,Absent
ST04096,2025-09-07,Absent
ST03122,2025-11-20,Late
ST03573,2025-11-28,Late
ST00686,2025-12-02,Late
ST00065,2025-09-04,Late
ST01596,2025-12-22,Absent
ST03194,2025-09-17,Present
ST00302,2025-12-25,Late
ST01787,2025-11-24,Late
ST03079,2025-12-29,Absent
ST03934,2025-12-15,Present
ST04243,2025-09-03,Late
ST01679,2025-12-30,Present
ST03057,2025-11-09,Absent
ST02837,2025-12-24,Late
ST01418,2025-12-02,Late
ST00091,2025-11-22,Absent
ST00872,2025-11-06,Late
ST03584,2025-11-05,Late
ST04607,2025-10-30,Absent
ST00147,2025-11-24,Present
ST03729,2025-09-13,Absent
ST03165,2025-10-19,Present
ST01343,2025-10-27,Absent
ST00369,2025-10-19,Late
ST02455,2025-10-27,Present
ST01960,2025-10-15,Absent
ST03339,2025-09-22,Absent
ST03497,2025-10-27,Present
ST01762,2025-11-24,Absent
ST02288,2025-10-15,Absent
ST04753,2025-09-12,Late
ST00511,2025-11-13,Late
ST01841,2025-11-02,Late
ST02626,2025-10-21,Present
ST01455,2025-11-29,Absent
ST00900,2025-10-15,Present
ST04688,2025-12-20,Absent
ST04077,2025-11-16,Present
ST00915,2025-09-01,Absent
ST03547,2025-10-24,Late
ST02533,2025-10-03,Absent
ST02388,2025-11-12,Absent
ST03514,2025-12-25,Present
ST02302,2025-11-09,Present
ST01904,2025-09-05,Late
ST04034,2025-10-22,Present
ST00052,2025-11-04,Late
ST04726,2025-09-08,Late
ST04944,2025-12-18,Absent
ST03035,2025-11-16,Present
ST00336,2025-11-21,Present
ST04160,2025-12-07,Absent
ST04618,2025-11-23,Present
ST02005,2025-10-16,Present
ST04331,2025-09-04,Late
ST01656,2025-10-31,Late
ST00313,2025-11-18,Absent
ST03770,2025-11-14,Present
ST04015,2025-12-01,Absent
ST01040,2025-11-24,Late
ST04298,2025-12-21,Late
ST01346,2025-09-16,Absent
ST00332,2025-09-27,Present
ST03596,2025-11-04,Late
ST00145,2025-10-26,Present
ST02121,2025-09-03,Late
ST04831,2025-10-27,Absent
ST02848,2025-10-30,Late
ST04856,2025-12-23,Late
ST03958,2025-12-12,Present
ST01505,2025-09-09,Late
ST03041,2025-12-12,Absent
ST03043,2025-12-09,Late
ST03099,2025-12-13,Late
ST04970,2025-11-01,Late
ST04930,2025-09-13,Absent
ST03161,2025-11-10,Absent
ST04984,2025-11-07,Present
ST03488,2025-11-06,Absent
ST01354,2025-10-16,Present
ST00753,2025-10-28,Late
ST03522,2025-11-10,Late
ST01908,2025-09-22,Present
ST02017,2025-09-01,Absent
ST02167,2025-11-07,Present
ST04331,2025-10-10,Absent
ST04040,2025-10-22,Present
ST02346,2025-10-31,Present
ST04963,2025-12-23,Late
ST03302,2025-11-06,Absent
ST02454,2025-11-13,Present
ST03619,2025-10-22,Present
ST02334,2025-09-14,Present
ST01411,2025-10-06,Present
ST01446,2025-10-27,Absent
ST02980,2025-12-20,Absent
ST00743,2025-11-16,Present
ST00400,2025-11-23,Late
ST03513,2025-11-19,Late
ST00214,2025-09-05,Late
ST04297,2025-10-01,Absent
ST03395,2025-10-13,Late
ST02897,2025-12-02,Present
ST00531,2025-12-29,Absent
ST02897,2025-12-26,Present
ST00524,2025-09-17,Present
ST00660,2025-11-04,Absent
ST01934,2025-12-24,Present
ST01417,2025-11-16,Absent
ST03604,2025-12-09,Late
ST01295,2025-11-26,Late
ST03169,2025-12-22,Present
ST02401,2025-11-20,Present
ST00513,2025-09-06,Present
ST02552,2025-11-22,Late
ST01540,2025-11-21,Late
ST03261,2025-10-27,Late
ST04149,2025-10-28,Present
ST03590,2025-10-31,Present
ST04514,2025-09-14,Late
ST01022,2025-12-15,Present
ST04205,2025-09-17,Absent
ST01864,2025-09-13,Absent
ST03152,2025-11-30,Present
